Timestamp,User Count,Type,Name,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%,Total Request Count,Total Failure Count,Total Median Response Time,Total Average Response Time,Total Min Response Time,Total Max Response Time,Total Average Content Size
1776080621,60,,Aggregated,28.000000,3.400000,640,800,860,900,1000,1100,1200,1300,1400,1500,1500,2603,296,640.0,602.3460710718573,3.6978999996790662,1456.0186000016984,9043.308106031502
1776080622,60,,Aggregated,27.200000,3.600000,650,800,870,900,1000,1100,1200,1300,1400,1500,1500,2631,297,650.0,604.661622462962,3.6978999996790662,1456.0186000016984,9047.69441277081
1776080623,60,,Aggregated,27.600000,3.700000,650,800,870,900,1000,1100,1200,1300,1400,1500,1500,2656,299,650.0,606.5940239457985,3.6978999996790662,1456.0186000016984,9050.516189759037
1776080624,60,,Aggregated,28.600000,3.600000,650,800,870,910,1000,1100,1200,1300,1400,1500,1500,2683,301,650.0,608.1726321282347,3.6978999996790662,1456.0186000016984,9053.538948937756
1776080625,60,,Aggregated,26.500000,3.200000,660,800,870,910,1000,1100,1200,1300,1400,1500,1500,2710,304,660.0,610.0556724354549,3.6978999996790662,1456.0186000016984,9054.182656826568
1776080626,60,,Aggregated,27.200000,2.700000,660,810,880,910,1000,1100,1200,1300,1400,1500,1500,2744,308,660.0,611.8980294096518,3.6978999996790662,1456.0186000016984,9054.974125364432
1776080627,60,,Aggregated,26.600000,2.700000,660,800,870,910,1000,1100,1200,1300,1400,1500,1500,2772,309,660.0,611.4167605339397,3.6978999996790662,1456.0186000016984,9056.233766233767
1776080628,60,,Aggregated,27.000000,2.700000,660,800,870,910,1000,1100,1200,1300,1400,1500,1500,2790,314,660.0,610.7329897491296,3.6978999996790662,1456.0186000016984,9049.28494623656
1776080629,60,,Aggregated,27.600000,2.900000,660,810,880,910,1000,1100,1200,1300,1400,1500,1500,2820,315,660.0,614.1805534397339,3.6978999996790662,1456.0186000016984,9052.397163120568
1776080630,60,,Aggregated,27.200000,2.900000,670,810,880,920,1000,1100,1200,1300,1400,1500,1500,2851,320,670.0,615.7380598737477,3.6978999996790662,1456.0186000016984,9046.054717642932
1776080631,60,,Aggregated,27.100000,2.800000,670,810,880,920,1000,1100,1200,1300,1400,1500,1500,2878,320,670.0,616.3142107018986,3.6978999996790662,1456.0186000016984,9048.261640027797
1776080632,60,,Aggregated,27.100000,2.700000,670,800,880,910,1000,1100,1200,1300,1400,1500,1500,2913,332,670.0,614.4360272571522,3.6978999996790662,1456.0186000016984,9034.399588053553
1776080633,60,,Aggregated,27.200000,2.500000,670,800,870,910,1000,1100,1200,1300,1400,1500,1500,2941,337,670.0,614.3621466168195,3.6978999996790662,1456.0186000016984,9030.370962257735
1776080634,60,,Aggregated,27.100000,2.800000,670,800,870,910,1000,1100,1200,1300,1400,1500,1500,2964,339,660.0,613.7116253711513,3.6978999996790662,1456.0186000016984,9031.38056680162
1776080635,60,,Aggregated,27.800000,3.700000,670,800,880,910,1000,1100,1200,1300,1400,1500,1500,2991,339,670.0,616.3849859579074,3.6978999996790662,1456.0186000016984,9037.904714142427
1776080636,60,,Aggregated,28.100000,3.800000,670,810,880,910,1000,1100,1200,1300,1400,1500,1500,3022,344,670.0,616.5137302449021,3.6978999996790662,1456.0186000016984,9034.56684315023
1776080637,60,,Aggregated,27.700000,3.700000,670,800,880,910,1000,1100,1200,1300,1400,1500,1500,3042,345,670.0,616.6673188691956,3.6978999996790662,1456.0186000016984,9037.909927679158
1776080638,60,,Aggregated,27.800000,3.700000,670,810,880,920,1000,1100,1200,1300,1400,1500,1500,3078,349,670.0,618.7366243015225,3.6978999996790662,1456.0186000016984,9034.75925925926
1776080639,60,,Aggregated,26.900000,3.500000,670,810,880,920,1000,1100,1200,1300,1400,1500,1500,3104,353,670.0,618.7493437500287,3.6978999996790662,1456.0186000016984,9033.72519329897
1776080640,60,,Aggregated,26.800000,3.500000,670,800,880,910,1000,1100,1200,1300,1400,1500,1500,3122,356,670.0,618.2879286355161,3.6978999996790662,1456.0186000016984,9029.416399743754
1776080641,60,,Aggregated,28.300000,3.500000,670,810,880,920,1000,1100,1200,1300,1400,1500,1500,3160,361,670.0,620.4811187342075,3.6978999996790662,1456.0186000016984,9026.344620253165
1776080642,60,,Aggregated,27.800000,3.700000,670,810,880,920,1000,1100,1200,1300,1400,1500,1500,3190,363,670.0,620.6487855172684,3.6978999996790662,1456.0186000016984,9028.20407523511
1776080643,60,,Aggregated,28.200000,3.800000,670,810,880,920,1000,1100,1200,1300,1400,1500,1500,3217,368,670.0,620.6558829033543,3.6978999996790662,1456.0186000016984,9027.065278209511
